date,region,confirmed_cases,active_cases,cured,deaths
17/11/2020,Uttarakhand,68458,4184,63158,1116
18/11/2020,Uttarakhand,68887,4165,63603,1119
19/11/2020,Uttarakhand,69307,4147,64032,1128
20/11/2020,Uttarakhand,69693,4133,64427,1133
21/11/2020,Uttarakhand,70205,3505,65562,1138
22/11/2020,Uttarakhand,70790,4082,65562,1146
23/11/2020,Uttarakhand,71256,4368,65733,1155
24/11/2020,Uttarakhand,71632,4298,66172,1162
25/11/2020,Uttarakhand,72160,4638,66349,1173
26/11/2020,Uttarakhand,72642,4658,66799,1185
27/11/2020,Uttarakhand,72997,4682,67119,1196
28/11/2020,Uttarakhand,73527,4812,67514,1201
29/11/2020,Uttarakhand,73951,4876,67861,1214
30/11/2020,Uttarakhand,74340,4970,68148,1222
01/12/2020,Uttarakhand,74795,5059,68505,1231
02/12/2020,Uttarakhand,75268,4947,69083,1238
03/12/2020,Uttarakhand,75784,4955,69578,1251
04/12/2020,Uttarakhand,76275,4967,70045,1263
05/12/2020,Uttarakhand,76893,4994,70626,1273
06/12/2020,Uttarakhand,77573,5176,71116,1281
07/12/2020,Uttarakhand,77997,5223,71489,1285
08/12/2020,Uttarakhand,78509,5234,71980,1295
09/12/2020,Uttarakhand,79141,5399,72435,1307
10/12/2020,Uttarakhand,79656,5456,72880,1320
11/12/2020,Uttarakhand,80486,5742,73412,1332
12/12/2020,Uttarakhand,81211,5934,73936,1341
13/12/2020,Uttarakhand,81939,6207,74381,1351
14/12/2020,Uttarakhand,82429,6293,74781,1355
15/12/2020,Uttarakhand,83006,6144,75501,1361
17/12/2020,Uttarakhand,84069,6140,76554,1375
18/12/2020,Uttarakhand,84689,6062,77243,1384
19/12/2020,Uttarakhand,85269,6067,77803,1399
20/12/2020,Uttarakhand,85853,6074,78371,1408
21/12/2020,Uttarakhand,86317,6177,78727,1413
22/12/2020,Uttarakhand,86765,5584,79755,1426
23/12/2020,Uttarakhand,87376,5512,80425,1439
24/12/2020,Uttarakhand,87940,5507,80986,1447
25/12/2020,Uttarakhand,88376,5331,81587,1458
26/12/2020,Uttarakhand,88844,5510,81871,1463
27/12/2020,Uttarakhand,89218,5444,82298,1476
28/12/2020,Uttarakhand,89645,5625,82537,1483
29/12/2020,Uttarakhand,89850,5511,82850,1489
30/12/2020,Uttarakhand,90167,5256,83416,1495
31/12/2020,Uttarakhand,90616,4963,84149,1504
03/01/2021,Uttarakhand,91544,4364,85658,1522
04/01/2021,Uttarakhand,91811,4376,85908,1527
05/01/2021,Uttarakhand,92112,3966,86611,1535
06/01/2021,Uttarakhand,92366,3717,87105,1544
07/01/2021,Uttarakhand,92593,3515,87529,1549
08/01/2021,Uttarakhand,92842,3309,87978,1555
09/01/2021,Uttarakhand,93111,3179,88370,1562
10/01/2021,Uttarakhand,93398,3215,88615,1568
11/01/2021,Uttarakhand,93621,3130,88918,1573
12/01/2021,Uttarakhand,93777,2753,89446,1578
13/01/2021,Uttarakhand,93961,2643,89729,1589
14/01/2021,Uttarakhand,94170,2552,90025,1593
15/01/2021,Uttarakhand,94324,2510,90218,1596
16/01/2021,Uttarakhand,94465,2406,90457,1602
17/01/2021,Uttarakhand,94691,2349,90736,1606
18/01/2021,Uttarakhand,94803,2354,90838,1611
19/01/2021,Uttarakhand,94923,2136,91170,1617
20/01/2021,Uttarakhand,95039,1992,91428,1619
21/01/2021,Uttarakhand,95192,2005,91565,1622
22/01/2021,Uttarakhand,95354,1876,91852,1626
23/01/2021,Uttarakhand,95464,1795,92040,1629
24/01/2021,Uttarakhand,95586,1733,92224,1629
25/01/2021,Uttarakhand,95640,1725,92284,1631
27/01/2021,Uttarakhand,95741,1455,92650,1636
28/01/2021,Uttarakhand,95826,1439,92748,1639
29/01/2021,Uttarakhand,95908,1338,92928,1642
30/01/2021,Uttarakhand,95986,1289,93055,1642
31/01/2021,Uttarakhand,96068,1202,93223,1643
01/02/2021,Uttarakhand,96129,1175,93310,1644
02/02/2021,Uttarakhand,96180,1081,93451,1648
03/02/2021,Uttarakhand,96227,1043,93533,1651
04/02/2021,Uttarakhand,96281,997,93629,1655
05/02/2021,Uttarakhand,96384,1002,93723,1659
06/02/2021,Uttarakhand,96431,945,93824,1662
07/02/2021,Uttarakhand,96478,937,93877,1664
08/02/2021,Uttarakhand,96493,912,93913,1668
09/02/2021,Uttarakhand,96536,808,94057,1671
10/02/2021,Uttarakhand,96590,790,94127,1673
11/02/2021,Uttarakhand,96625,712,94240,1673
12/02/2021,Uttarakhand,96673,669,94328,1676
13/02/2021,Uttarakhand,96722,648,94396,1678
14/02/2021,Uttarakhand,96766,637,94449,1680
15/02/2021,Uttarakhand,96820,687,94453,1680
16/02/2021,Uttarakhand,96867,615,94572,1680
17/02/2021,Uttarakhand,96920,564,94674,1682
18/02/2021,Uttarakhand,96964,548,94733,1683
19/02/2021,Uttarakhand,97005,549,94772,1684
20/02/2021,Uttarakhand,97031,495,94850,1686
21/02/2021,Uttarakhand,97031,495,94850,1686
22/02/2021,Uttarakhand,97031,494,94850,1687
23/02/2021,Uttarakhand,97031,492,94850,1689
24/02/2021,Uttarakhand,97031,491,94850,1690
25/02/2021,Uttarakhand,97031,491,94850,1690
26/02/2021,Uttarakhand,97031,491,94850,1690
27/02/2021,Uttarakhand,97031,490,94850,1691
01/03/2021,Uttarakhand,97031,489,94850,1692
02/03/2021,Uttarakhand,97031,459,94880,1692
03/03/2021,Uttarakhand,97089,451,94946,1692
04/03/2021,Uttarakhand,97134,463,94979,1692
06/03/2021,Uttarakhand,97285,556,95035,1694
07/03/2021,Uttarakhand,97363,596,95073,1694
08/03/2021,Uttarakhand,97422,632,95095,1695
09/03/2021,Uttarakhand,97480,662,95123,1695
10/03/2021,Uttarakhand,97529,611,95223,1695
11/03/2021,Uttarakhand,97565,600,95268,1697
13/03/2021,Uttarakhand,97700,638,95362,1700
14/03/2021,Uttarakhand,97754,583,95469,1702
15/03/2021,Uttarakhand,97806,609,95494,1703
16/03/2021,Uttarakhand,97866,581,95581,1704
17/03/2021,Uttarakhand,97931,599,95628,1704
18/03/2021,Uttarakhand,98041,672,95665,1704
19/03/2021,Uttarakhand,98129,698,95727,1704
20/03/2021,Uttarakhand,98228,728,95796,1704
21/03/2021,Uttarakhand,98311,756,95851,1704
22/03/2021,Uttarakhand,98448,861,95883,1704
23/03/2021,Uttarakhand,98552,894,95954,1704
24/03/2021,Uttarakhand,98646,930,96010,1706
25/03/2021,Uttarakhand,98880,1112,96062,1706
27/03/2021,Uttarakhand,99258,1162,96388,1708
28/03/2021,Uttarakhand,99515,1339,96467,1709
29/03/2021,Uttarakhand,99881,1660,96512,1709
30/03/2021,Uttarakhand,99990,1724,96555,1711
31/03/2021,Uttarakhand,100118,1696,96709,1713
01/04/2021,Uttarakhand,100411,1863,96831,1717
02/04/2021,Uttarakhand,100911,2236,96956,1719
03/04/2021,Uttarakhand,101275,2404,97150,1721
04/04/2021,Uttarakhand,101714,2638,97351,1725
05/04/2021,Uttarakhand,102264,3017,97520,1727
06/04/2021,Uttarakhand,102811,3201,97881,1729
07/04/2021,Uttarakhand,103602,3607,98259,1736
08/04/2021,Uttarakhand,104711,4526,98444,1741
09/04/2021,Uttarakhand,105498,5042,98712,1744
10/04/2021,Uttarakhand,106246,5384,99113,1749
11/04/2021,Uttarakhand,107479,6241,99486,1752
12/04/2021,Uttarakhand,108812,7323,99729,1760
13/04/2021,Uttarakhand,110146,7846,100533,1767
14/04/2021,Uttarakhand,112071,9353,100938,1780
15/04/2021,Uttarakhand,114024,10770,101461,1793
16/04/2021,Uttarakhand,116244,12484,101958,1802
17/04/2021,Uttarakhand,118646,13546,103281,1819
18/04/2021,Uttarakhand,121403,15386,104161,1856
19/04/2021,Uttarakhand,124033,17293,104872,1868
20/04/2021,Uttarakhand,126193,18864,105437,1892
21/04/2021,Uttarakhand,129205,21014,106272,1919
22/04/2021,Uttarakhand,134012,24893,107166,1953
23/04/2021,Uttarakhand,138010,26980,109058,1972
24/04/2021,Uttarakhand,142349,29949,110379,2021
25/04/2021,Uttarakhand,147433,33330,112001,2102
26/04/2021,Uttarakhand,151801,35864,113791,2146
27/04/2021,Uttarakhand,156859,39031,115615,2213
28/04/2021,Uttarakhand,162562,43032,117221,2309
29/04/2021,Uttarakhand,168616,45383,120816,2417
30/04/2021,Uttarakhand,174867,48319,124046,2502
01/05/2021,Uttarakhand,180521,49492,128405,2624
02/05/2021,Uttarakhand,186014,51127,132156,2731
03/05/2021,Uttarakhand,191620,53612,135206,2802
04/05/2021,Uttarakhand,197023,55436,138657,2930
05/05/2021,Uttarakhand,204051,56627,144409,3015
06/05/2021,Uttarakhand,211834,59526,149166,3142
07/05/2021,Uttarakhand,220351,62911,154147,3293
08/05/2021,Uttarakhand,229993,67691,158872,3430
09/05/2021,Uttarakhand,238383,71174,163661,3548
10/05/2021,Uttarakhand,244273,74114,166431,3728
11/05/2021,Uttarakhand,249814,74480,171438,3896
12/05/2021,Uttarakhand,256934,76500,176420,4014
13/05/2021,Uttarakhand,264683,77082,183478,4123
14/05/2021,Uttarakhand,264683,77082,183478,4123
15/05/2021,Uttarakhand,271810,78304,189261,4245
16/05/2021,Uttarakhand,283239,80000,198616,4623
17/05/2021,Uttarakhand,287286,78802,203673,4811
18/05/2021,Uttarakhand,291005,78608,207363,5034
19/05/2021,Uttarakhand,295790,76232,214426,5132
20/05/2021,Uttarakhand,300282,73172,221785,5325
21/05/2021,Uttarakhand,303940,68643,229813,5484
22/05/2021,Uttarakhand,307566,63373,238593,5600
23/05/2021,Uttarakhand,310469,57929,246806,5734
24/05/2021,Uttarakhand,313519,54735,252979,5805
25/05/2021,Uttarakhand,315590,49579,260084,5927
26/05/2021,Uttarakhand,318346,45568,266758,6020
27/05/2021,Uttarakhand,321337,43520,271704,6113
28/05/2021,Uttarakhand,323483,39237,278045,6201
30/05/2021,Uttarakhand,327112,31110,289642,6360
31/05/2021,Uttarakhand,328338,30357,291580,6401
01/06/2021,Uttarakhand,329494,28371,294671,6452
02/06/2021,Uttarakhand,330475,27216,296762,6497
03/06/2021,Uttarakhand,331478,25366,299577,6535
04/06/2021,Uttarakhand,332067,22530,302964,6573
05/06/2021,Uttarakhand,332959,19283,307045,6631
06/06/2021,Uttarakhand,333578,17305,309609,6664
07/06/2021,Uttarakhand,334024,16125,311200,6699
08/06/2021,Uttarakhand,334419,14122,313566,6731
09/06/2021,Uttarakhand,334965,11885,316283,6797
10/06/2021,Uttarakhand,335478,9258,319371,6849
11/06/2021,Uttarakhand,335866,6641,322347,6878
12/06/2021,Uttarakhand,336153,5277,323967,6909
13/06/2021,Uttarakhand,336616,5021,324667,6928
14/06/2021,Uttarakhand,336879,4633,325311,6935
15/06/2021,Uttarakhand,337175,3908,326307,6960
16/06/2021,Uttarakhand,337449,3642,326822,6985
17/06/2021,Uttarakhand,337802,3572,327233,6997
18/06/2021,Uttarakhand,338066,3471,327584,7011
19/06/2021,Uttarakhand,338288,3231,328040,7017
20/06/2021,Uttarakhand,338508,3220,328262,7026
21/06/2021,Uttarakhand,338644,3136,328473,7035
22/06/2021,Uttarakhand,338807,2964,328799,7044
23/06/2021,Uttarakhand,338978,2896,329030,7052
25/06/2021,Uttarakhand,339245,2739,329432,7074
26/06/2021,Uttarakhand,339373,2627,329663,7083
27/06/2021,Uttarakhand,339537,2510,329941,7086
28/06/2021,Uttarakhand,339619,2465,330066,7088
29/06/2021,Uttarakhand,339739,2294,330353,7092
30/06/2021,Uttarakhand,339933,2245,330593,7095
01/07/2021,Uttarakhand,340255,2101,330838,7316
02/07/2021,Uttarakhand,340379,1966,331089,7324
03/07/2021,Uttarakhand,340488,1864,331297,7327
04/07/2021,Uttarakhand,340646,1821,331494,7331
05/07/2021,Uttarakhand,340724,1749,331642,7333
06/07/2021,Uttarakhand,340793,1555,331903,7335
07/07/2021,Uttarakhand,340882,1538,332006,7338
08/07/2021,Uttarakhand,340959,1506,332115,7338
09/07/2021,Uttarakhand,341023,1445,332240,7338
10/07/2021,Uttarakhand,341088,1319,332431,7338
11/07/2021,Uttarakhand,341137,1165,332634,7338
12/07/2021,Uttarakhand,341179,1094,332746,7339
13/07/2021,Uttarakhand,341230,932,332957,7341
14/07/2021,Uttarakhand,341274,819,333104,7351
15/07/2021,Uttarakhand,341307,711,333244,7352
16/07/2021,Uttarakhand,341362,692,333316,7354
17/07/2021,Uttarakhand,341401,698,333348,7355
18/07/2021,Uttarakhand,341433,656,333421,7356
19/07/2021,Uttarakhand,341452,623,333473,7356
21/07/2021,Uttarakhand,341536,620,333559,7357
22/07/2021,Uttarakhand,341573,643,333573,7357
26/07/2021,Uttarakhand,341724,637,333728,7359
27/07/2021,Uttarakhand,341778,638,333781,7359
28/07/2021,Uttarakhand,341874,659,333854,7361
29/07/2021,Uttarakhand,341934,672,333901,7361
30/07/2021,Uttarakhand,341982,669,333952,7361
31/07/2021,Uttarakhand,342023,645,334016,7362
01/08/2021,Uttarakhand,342139,632,334145,7362
02/08/2021,Uttarakhand,342161,609,334190,7362
03/08/2021,Uttarakhand,342198,574,334261,7363
04/08/2021,Uttarakhand,342246,581,334299,7366
05/08/2021,Uttarakhand,342283,576,334341,7366
06/08/2021,Uttarakhand,342307,533,334408,7366
07/08/2021,Uttarakhand,342336,513,334456,7367
08/08/2021,Uttarakhand,342374,492,334515,7367
09/08/2021,Uttarakhand,342392,463,334562,7367
19/03/2020,West Bengal,1,1,0,0
20/03/2020,West Bengal,1,1,0,0
21/03/2020,West Bengal,2,2,0,0
22/03/2020,West Bengal,4,4,0,0
23/03/2020,West Bengal,7,7,0,0
24/03/2020,West Bengal,7,6,0,1
25/03/2020,West Bengal,9,8,0,1
26/03/2020,West Bengal,9,8,0,1
27/03/2020,West Bengal,10,9,0,1
28/03/2020,West Bengal,15,14,0,1
29/03/2020,West Bengal,17,16,0,1
30/03/2020,West Bengal,19,18,0,1
31/03/2020,West Bengal,26,24,0,2
01/04/2020,West Bengal,26,24,0,2
02/04/2020,West Bengal,37,28,6,3
03/04/2020,West Bengal,53,47,3,3
04/04/2020,West Bengal,63,57,3,3
05/04/2020,West Bengal,69,56,10,3
06/04/2020,West Bengal,80,67,10,3
07/04/2020,West Bengal,91,75,13,3
08/04/2020,West Bengal,99,81,13,5
09/04/2020,West Bengal,103,82,16,5
10/04/2020,West Bengal,116,95,16,5
11/04/2020,West Bengal,116,95,16,5
12/04/2020,West Bengal,134,110,19,5
13/04/2020,West Bengal,152,116,29,7
14/04/2020,West Bengal,190,147,36,7
15/04/2020,West Bengal,213,169,37,7
16/04/2020,West Bengal,231,182,42,7
17/04/2020,West Bengal,255,194,51,10
18/04/2020,West Bengal,287,222,55,10
19/04/2020,West Bengal,310,236,62,12
20/04/2020,West Bengal,339,261,66,12
21/04/2020,West Bengal,392,307,73,12
22/04/2020,West Bengal,423,335,73,15
23/04/2020,West Bengal,456,362,79,15
24/04/2020,West Bengal,514,396,103,15
25/04/2020,West Bengal,571,450,103,18
26/04/2020,West Bengal,611,488,105,18
27/04/2020,West Bengal,649,524,105,20
28/04/2020,West Bengal,697,568,109,20
29/04/2020,West Bengal,725,584,119,22
30/04/2020,West Bengal,758,612,124,22
01/05/2020,West Bengal,795,623,139,33
02/05/2020,West Bengal,795,623,139,33
03/05/2020,West Bengal,922,738,151,33
04/05/2020,West Bengal,963,777,151,35
05/05/2020,West Bengal,1259,908,218,133
06/05/2020,West Bengal,1344,840,364,140
07/05/2020,West Bengal,1456,948,364,144
08/05/2020,West Bengal,1548,1033,364,151
09/05/2020,West Bengal,1678,1154,364,160
10/05/2020,West Bengal,1786,1243,372,171
11/05/2020,West Bengal,1939,1337,417,185
12/05/2020,West Bengal,2063,1374,499,190
13/05/2020,West Bengal,2173,1363,612,198
14/05/2020,West Bengal,2290,1381,702,207
15/05/2020,West Bengal,2377,1394,768,215
16/05/2020,West Bengal,2461,1407,829,225
17/05/2020,West Bengal,2576,1472,872,232
18/05/2020,West Bengal,2677,1480,959,238
19/05/2020,West Bengal,2825,1575,1006,244
20/05/2020,West Bengal,2961,1637,1074,250
21/05/2020,West Bengal,3103,1714,1136,253
22/05/2020,West Bengal,3197,1745,1193,259
23/05/2020,West Bengal,3332,1846,1221,265
24/05/2020,West Bengal,3459,1909,1281,269
25/05/2020,West Bengal,3667,2056,1339,272
26/05/2020,West Bengal,3816,2124,1414,278
27/05/2020,West Bengal,4009,2240,1486,283
28/05/2020,West Bengal,4192,2325,1578,289
29/05/2020,West Bengal,4536,2573,1668,295
30/05/2020,West Bengal,4813,2736,1775,302
31/05/2020,West Bengal,5130,2851,1970,309
01/06/2020,West Bengal,5501,3027,2157,317
02/06/2020,West Bengal,5772,3141,2306,325
03/06/2020,West Bengal,6168,3423,2410,335
04/06/2020,West Bengal,6508,3583,2580,345
05/06/2020,West Bengal,6876,3753,2768,355
06/06/2020,West Bengal,7303,4025,2912,366
07/06/2020,West Bengal,7738,4236,3119,383
08/06/2020,West Bengal,8187,4488,3303,396
09/06/2020,West Bengal,8613,4743,3465,405
10/06/2020,West Bengal,8985,4950,3620,415
11/06/2020,West Bengal,9328,5117,3779,432
12/06/2020,West Bengal,9768,5338,3988,442
13/06/2020,West Bengal,10244,5587,4206,451
14/06/2020,West Bengal,10698,5693,4542,463
15/06/2020,West Bengal,11087,5552,5060,475
16/06/2020,West Bengal,11494,5515,5494,485
17/06/2020,West Bengal,11909,5386,6028,495
18/06/2020,West Bengal,12300,5261,6533,506
19/06/2020,West Bengal,12735,5216,7001,518
20/06/2020,West Bengal,13090,5258,7303,529
21/06/2020,West Bengal,13531,5126,7865,540
22/06/2020,West Bengal,13945,5093,8297,555
23/06/2020,West Bengal,14358,5102,8687,569
24/06/2020,West Bengal,14728,4930,9218,580
25/06/2020,West Bengal,15173,4880,9702,591
26/06/2020,West Bengal,15648,4852,10190,606
27/06/2020,West Bengal,16190,5039,10535,616
28/06/2020,West Bengal,16711,5293,10789,629
29/06/2020,West Bengal,17283,5451,11193,639
30/06/2020,West Bengal,17907,5535,11719,653
01/07/2020,West Bengal,18559,5761,12130,668
02/07/2020,West Bengal,19170,5959,12528,683
03/07/2020,West Bengal,19819,6083,13037,699
04/07/2020,West Bengal,20488,6200,13571,717
05/07/2020,West Bengal,21231,6329,14166,736
06/07/2020,West Bengal,22126,6658,14711,757
07/07/2020,West Bengal,22987,6973,15235,779
08/07/2020,West Bengal,23837,7243,15790,804
09/07/2020,West Bengal,24823,7705,16291,827
10/07/2020,West Bengal,25911,8231,16826,854
11/07/2020,West Bengal,27109,8881,17348,880
12/07/2020,West Bengal,28453,9588,17959,906
13/07/2020,West Bengal,30013,10500,18581,932
14/07/2020,West Bengal,31448,11279,19213,956
15/07/2020,West Bengal,32838,11927,19931,980
16/07/2020,West Bengal,34427,12747,20680,1000
17/07/2020,West Bengal,36117,13679,21415,1023
18/07/2020,West Bengal,38011,14709,22253,1049
19/07/2020,West Bengal,40209,15594,23539,1076
20/07/2020,West Bengal,42487,16492,24883,1112
21/07/2020,West Bengal,44769,17204,26418,1147
22/07/2020,West Bengal,47030,17813,28035,1182
23/07/2020,West Bengal,49321,18450,29650,1221
24/07/2020,West Bengal,51757,18846,31656,1255
25/07/2020,West Bengal,53973,19154,33529,1290
26/07/2020,West Bengal,56377,19391,35654,1332
27/07/2020,West Bengal,58718,19595,37751,1372
28/07/2020,West Bengal,60830,19502,39917,1411
29/07/2020,West Bengal,62964,19493,42022,1449
30/07/2020,West Bengal,65258,19652,44116,1490
31/07/2020,West Bengal,67692,19900,46256,1536
01/08/2020,West Bengal,70188,20233,48374,1581
02/08/2020,West Bengal,72777,20631,50517,1629
03/08/2020,West Bengal,75516,21108,52730,1678
04/08/2020,West Bengal,78232,21683,54818,1731
05/08/2020,West Bengal,80984,22315,56884,1785
06/08/2020,West Bengal,83800,22992,58962,1846
07/08/2020,West Bengal,86754,23829,61023,1902
08/08/2020,West Bengal,89666,24652,63060,1954
09/08/2020,West Bengal,92615,25486,65124,2005
10/08/2020,West Bengal,95554,26375,67120,2059
11/08/2020,West Bengal,98459,26031,70328,2100
12/08/2020,West Bengal,101390,25846,73395,2149
13/08/2020,West Bengal,104326,26003,76120,2203
14/08/2020,West Bengal,107323,26447,78617,2259
15/08/2020,West Bengal,110358,26850,81189,2319
16/08/2020,West Bengal,113432,27219,83836,2377
17/08/2020,West Bengal,116498,27299,86771,2428
18/08/2020,West Bengal,119578,27402,89703,2473
19/08/2020,West Bengal,122753,27535,92690,2528
20/08/2020,West Bengal,125922,27678,95663,2581
21/08/2020,West Bengal,129119,27696,98789,2634
22/08/2020,West Bengal,132364,27804,101871,2689
23/08/2020,West Bengal,135596,27900,104959,2737
24/08/2020,West Bengal,138870,28069,108007,2794
25/08/2020,West Bengal,141837,27694,111292,2851
26/08/2020,West Bengal,144801,27349,114543,2909
27/08/2020,West Bengal,147775,26954,117857,2964
28/08/2020,West Bengal,150772,26709,121046,3017
29/08/2020,West Bengal,153754,26349,124332,3073
30/08/2020,West Bengal,156766,25996,127644,3126
31/08/2020,West Bengal,159785,25657,130952,3176
01/09/2020,West Bengal,162778,25280,134270,3228
02/09/2020,West Bengal,165721,24822,137616,3283
03/09/2020,West Bengal,168697,24445,140913,3339
04/09/2020,West Bengal,171681,24039,144248,3394
05/09/2020,West Bengal,174659,23654,147553,3452
06/09/2020,West Bengal,177701,23390,150801,3510
07/09/2020,West Bengal,180788,23218,154008,3562
08/09/2020,West Bengal,183865,23216,157029,3620
09/09/2020,West Bengal,186956,23254,160025,3677
10/09/2020,West Bengal,190063,23341,162992,3730
11/09/2020,West Bengal,193175,23377,166027,3771
12/09/2020,West Bengal,196332,23461,169043,3828
13/09/2020,West Bengal,199493,23521,172085,3887
14/09/2020,West Bengal,202708,23624,175139,3945
15/09/2020,West Bengal,205919,23693,178223,4003
16/09/2020,West Bengal,209146,23942,181142,4062
17/09/2020,West Bengal,212383,24147,184113,4123
18/09/2020,West Bengal,215580,24336,187061,4183
19/09/2020,West Bengal,218772,24509,190021,4242
20/09/2020,West Bengal,221960,24648,193014,4298
21/09/2020,West Bengal,225137,24806,195972,4359
22/09/2020,West Bengal,228302,24898,198983,4421
23/09/2020,West Bengal,231484,24971,202030,4483
24/09/2020,West Bengal,234673,25101,205028,4544
25/09/2020,West Bengal,237869,25221,208042,4606
26/09/2020,West Bengal,241059,25374,211020,4665
27/09/2020,West Bengal,244240,25544,213975,4721
28/09/2020,West Bengal,247425,25723,216921,4781
29/09/2020,West Bengal,250580,25899,219844,4837
30/09/2020,West Bengal,253768,26064,222805,4899
01/10/2020,West Bengal,257049,26332,225759,4958
02/10/2020,West Bengal,260324,26552,228755,5017
03/10/2020,West Bengal,263634,26865,231699,5070
04/10/2020,West Bengal,266974,27130,234712,5132
05/10/2020,West Bengal,270331,27439,237698,5194
06/10/2020,West Bengal,273679,27717,240707,5255
07/10/2020,West Bengal,277049,27988,243743,5318
08/10/2020,West Bengal,280504,28361,246767,5376
09/10/2020,West Bengal,284030,28854,249737,5439
10/10/2020,West Bengal,287603,29296,252806,5501
11/10/2020,West Bengal,291194,29793,255838,5563
12/10/2020,West Bengal,294806,30236,258948,5622
13/10/2020,West Bengal,298389,30604,262103,5682
14/10/2020,West Bengal,302020,30988,265288,5744
15/10/2020,West Bengal,305697,31505,268384,5808
16/10/2020,West Bengal,309417,31984,271563,5870
17/10/2020,West Bengal,313188,32500,274757,5931
18/10/2020,West Bengal,317053,33121,277940,5992
19/10/2020,West Bengal,321036,33927,281053,6056
20/10/2020,West Bengal,325028,34584,284325,6119
21/10/2020,West Bengal,329057,35170,287707,6180
22/10/2020,West Bengal,333126,35579,291303,6244
23/10/2020,West Bengal,337283,36064,294911,6308
24/10/2020,West Bengal,341426,36471,298587,6368
25/10/2020,West Bengal,345574,36807,302340,6427
26/10/2020,West Bengal,349701,37017,306197,6487
27/10/2020,West Bengal,353822,37190,310086,6546
28/10/2020,West Bengal,357779,37172,314003,6604
29/10/2020,West Bengal,361703,37111,317928,6664
30/10/2020,West Bengal,365692,37094,321873,6725
31/10/2020,West Bengal,369671,36999,325888,6784
01/11/2020,West Bengal,373664,36886,329937,6841
02/11/2020,West Bengal,377651,36761,333990,6900
03/11/2020,West Bengal,381608,36576,338075,6957
04/11/2020,West Bengal,385589,36443,342133,7013
05/11/2020,West Bengal,389576,36246,346262,7068
06/11/2020,West Bengal,393524,35953,350449,7122
07/11/2020,West Bengal,397466,35557,354732,7177
08/11/2020,West Bengal,401394,35088,359071,7235
09/11/2020,West Bengal,405314,34566,363454,7294
